Informe;Codigo de Producto;Lote;Fecha Informe;Fecha Recibido;Usuario;Cant Bultos;Cantidad Recibida;IDOrden
inf104605;.;;07/02/2022;07/02/2022;mcruz;0;2;125172_1
inf105857;.;;18/02/2022;17/02/2022;crduna;0;1;125235_1
inf107288;.;;08/03/2022;04/03/2022;crduna;0;7;125392_1
inf107287;.;;08/03/2022;04/03/2022;crduna;0;305;125436_1
inf107286;.;;08/03/2022;04/03/2022;crduna;0;2;125481_6
inf107285;.;;08/03/2022;04/03/2022;crduna;0;1;125481_5
inf107284;.;;08/03/2022;04/03/2022;crduna;0;1;125481_4
inf108120;.;;14/03/2022;14/03/2022;mcruz;0;250;125398_2
inf108121;.;;14/03/2022;14/03/2022;mcruz;0;13;125696_1
inf108122;.;;14/03/2022;14/03/2022;mcruz;0;7;125678_1
inf108119;.;;14/03/2022;14/03/2022;mcruz;0;7;125398_1
inf108118;.;;14/03/2022;14/03/2022;mcruz;0;4;125610_1
inf110626;.;;04/04/2022;04/04/2022;mcruz;0;6;126194_1
inf110632;.;;04/04/2022;04/04/2022;mcruz;0;5;125481_3
inf110623;.;;04/04/2022;04/04/2022;mcruz;0;2;125961_8
inf110624;.;;04/04/2022;04/04/2022;mcruz;0;30;125961_9
inf110621;.;;04/04/2022;04/04/2022;mcruz;0;8;125961_6
inf110627;.;;04/04/2022;04/04/2022;mcruz;0;242;124995_2
inf110628;.;;04/04/2022;04/04/2022;mcruz;0;20;124538_1
inf110629;.;;04/04/2022;04/04/2022;mcruz;0;16;125481_1
inf110607;.;;04/04/2022;04/04/2022;mcruz;0;30;126077_1
inf110631;.;;04/04/2022;04/04/2022;mcruz;0;2;125481_2
inf110617;.;;04/04/2022;04/04/2022;mcruz;0;100;125961_2
inf110616;.;;04/04/2022;04/04/2022;mcruz;0;10;125961_1
inf110618;.;;04/04/2022;04/04/2022;mcruz;0;100;125961_3
inf110619;.;;04/04/2022;04/04/2022;mcruz;0;100;125961_4
inf110620;.;;04/04/2022;04/04/2022;mcruz;0;9;125961_5
inf110615;.;;04/04/2022;04/04/2022;mcruz;0;5;126073_2
inf110622;.;;04/04/2022;04/04/2022;mcruz;0;8;125961_7
inf110614;.;;04/04/2022;04/04/2022;mcruz;0;5;126073_1
inf110613;.;;04/04/2022;04/04/2022;mcruz;0;25;126077_7
inf110612;.;;04/04/2022;04/04/2022;mcruz;0;4;126077_6
inf110611;.;;04/04/2022;04/04/2022;mcruz;0;6;126077_5
inf110610;.;;04/04/2022;04/04/2022;mcruz;0;6;126077_4
inf110609;.;;04/04/2022;04/04/2022;mcruz;0;6;126077_3
inf110608;.;;04/04/2022;04/04/2022;mcruz;0;2;126077_2
inf111453;.;;09/04/2022;08/04/2022;crduna;0;20;125853_3
inf111452;.;;09/04/2022;08/04/2022;crduna;0;20;125853_1
inf112116;.;;18/04/2022;13/04/2022;crduna;0;10;126339_1
inf112118;.;;18/04/2022;13/04/2022;crduna;0;3;125481_2
inf113093;.;;26/04/2022;22/04/2022;crduna;0;10;126177_2
inf113092;.;;26/04/2022;22/04/2022;crduna;0;10;126177_1
inf113091;.;;26/04/2022;22/04/2022;crduna;0;20;125853_4
inf113095;.;;26/04/2022;22/04/2022;crduna;0;1;126478_1
inf113090;.;;26/04/2022;22/04/2022;crduna;0;20;125853_2
inf113089;.;;26/04/2022;22/04/2022;crduna;0;6;126604_1
inf113094;.;;26/04/2022;22/04/2022;crduna;0;10;126177_3
inf114957;.;;07/05/2022;06/05/2022;crduna;0;10;126795_11
inf114958;.;;07/05/2022;06/05/2022;crduna;0;1;126701_1
inf114956;.;;07/05/2022;06/05/2022;crduna;0;20;126795_10
inf114960;.;;07/05/2022;06/05/2022;crduna;0;1;126701_4
inf114959;.;;07/05/2022;06/05/2022;crduna;0;5;126701_3
inf114965;.;;07/05/2022;06/05/2022;crduna;0;10;126701_9
inf114964;.;;07/05/2022;06/05/2022;crduna;0;1;126701_8
inf114961;.;;07/05/2022;06/05/2022;crduna;0;5;126701_5
inf114955;.;;07/05/2022;06/05/2022;crduna;0;8;126795_8
inf114963;.;;07/05/2022;06/05/2022;crduna;0;1;126701_7
inf114954;.;;07/05/2022;06/05/2022;crduna;0;6;126795_7
inf114952;.;;07/05/2022;06/05/2022;crduna;0;6;126795_5
inf114953;.;;07/05/2022;06/05/2022;crduna;0;12;126795_6
inf114951;.;;07/05/2022;06/05/2022;crduna;0;6;126795_4
inf114950;.;;07/05/2022;06/05/2022;crduna;0;8;126795_3
inf114949;.;;07/05/2022;06/05/2022;crduna;0;10;126795_1
inf114962;.;;07/05/2022;06/05/2022;crduna;0;1;126701_6
inf115017;.;;09/05/2022;09/05/2022;crduna;0;3;126774_1
inf115023;.;;09/05/2022;09/05/2022;crduna;0;3;126717_3
inf115024;.;;09/05/2022;09/05/2022;crduna;0;3;126717_4
inf115015;.;;09/05/2022;09/05/2022;crduna;0;2;126337_2
inf115022;.;;09/05/2022;09/05/2022;crduna;0;3;126717_2
inf115018;.;;09/05/2022;09/05/2022;crduna;0;2;126774_2
inf115020;.;;09/05/2022;09/05/2022;crduna;0;7;125696_1
inf115021;.;;09/05/2022;09/05/2022;crduna;0;6;126717_1
inf115025;.;;09/05/2022;09/05/2022;crduna;0;3;126717_5
inf115026;.;;09/05/2022;09/05/2022;crduna;0;2;126492_1
inf115878;.;;14/05/2022;13/05/2022;crduna;0;1;126885_4
inf115879;.;;14/05/2022;13/05/2022;crduna;0;1;126885_5
inf115880;.;;14/05/2022;13/05/2022;crduna;0;1;126885_6
inf115873;.;;14/05/2022;13/05/2022;crduna;0;1;126701_2
inf115877;.;;14/05/2022;13/05/2022;crduna;0;1;126885_3
inf115876;.;;14/05/2022;13/05/2022;crduna;0;300;126885_2
inf115888;.;;14/05/2022;13/05/2022;crduna;0;20;126829_1
inf115889;.;;14/05/2022;13/05/2022;crduna;0;20;126829_2
inf115890;.;;14/05/2022;13/05/2022;crduna;0;1;126337_1
inf115891;.;;14/05/2022;13/05/2022;crduna;0;1;126337_3
inf115875;.;;14/05/2022;13/05/2022;crduna;0;3;126885_1
inf115874;.;;14/05/2022;13/05/2022;crduna;0;2;126811_1
inf117563;.;;31/05/2022;30/05/2022;crduna;0;100;126795_2
inf117575;.;;31/05/2022;30/05/2022;crduna;0;2;127022_1
inf117574;.;;31/05/2022;30/05/2022;crduna;0;10;127021_1
inf117573;.;;31/05/2022;30/05/2022;crduna;0;10;126843_2
inf117572;.;;31/05/2022;30/05/2022;crduna;0;6;126945_2
inf117571;.;;31/05/2022;30/05/2022;crduna;0;6;126945_1
inf117569;.;;31/05/2022;30/05/2022;crduna;0;1;127121_1
inf117568;.;;31/05/2022;30/05/2022;crduna;0;10;126177_4
inf117566;.;;31/05/2022;30/05/2022;crduna;0;2;127049_1
inf117564;.;;31/05/2022;30/05/2022;crduna;0;12;126795_9
inf119834;.;;15/06/2022;15/06/2022;crduna;0;16;127526_1
inf120940;.;;27/06/2022;27/06/2022;msiam;0;10;127354_1
inf120952;.;;27/06/2022;27/06/2022;msiam;0;2;127450_2
inf120943;.;;27/06/2022;27/06/2022;msiam;0;2;127192_2
inf120951;.;;27/06/2022;27/06/2022;msiam;0;10;127450_1
inf120946;.;;27/06/2022;27/06/2022;msiam;0;2;127192_5
inf120947;.;;27/06/2022;27/06/2022;msiam;0;2;127192_6
inf120945;.;;27/06/2022;27/06/2022;msiam;0;2;127192_4
inf120944;.;;27/06/2022;27/06/2022;msiam;0;1;127192_3
inf120948;.;;27/06/2022;27/06/2022;msiam;0;2;127192_7
inf120942;.;;27/06/2022;27/06/2022;msiam;0;2;127192_1
inf120937;.;;27/06/2022;27/06/2022;msiam;0;2;127667_1
inf120939;.;;27/06/2022;27/06/2022;msiam;0;2;127422_1
inf120941;.;;27/06/2022;27/06/2022;msiam;0;15;127317_1
inf120949;.;;27/06/2022;27/06/2022;msiam;0;6;127503_1
inf120935;.;;27/06/2022;27/06/2022;msiam;0;2;127530_2
inf120934;.;;27/06/2022;27/06/2022;msiam;0;1;127530_1
inf120950;.;;27/06/2022;27/06/2022;msiam;0;6;127503_2
inf120953;.;;27/06/2022;27/06/2022;msiam;0;100;127450_3
inf122403;.;;06/07/2022;05/07/2022;crduna;0;10;126944_4
inf122402;.;;06/07/2022;05/07/2022;crduna;0;1;126944_3
inf122401;.;;06/07/2022;05/07/2022;crduna;0;1;126944_2
inf122398;.;;06/07/2022;05/07/2022;crduna;0;6;127667_2
inf122399;.;;06/07/2022;05/07/2022;crduna;0;1;125675_1
inf122400;.;;06/07/2022;05/07/2022;crduna;0;1;126944_1
inf124281;.;;19/07/2022;19/07/2022;crduna;0;10;126843_1
inf124280;.;;19/07/2022;19/07/2022;crduna;0;-10;126843_2
inf124876;.;;22/07/2022;21/07/2022;crduna;0;45;128074_1
inf124875;.;;22/07/2022;21/07/2022;crduna;0;50;128106_7
inf124874;.;;22/07/2022;21/07/2022;crduna;0;80;128106_6
inf124873;.;;22/07/2022;21/07/2022;crduna;0;12;128106_5
inf124872;.;;22/07/2022;21/07/2022;crduna;0;15;128106_4
inf124871;.;;22/07/2022;21/07/2022;crduna;0;30;128106_3
inf124870;.;;22/07/2022;21/07/2022;crduna;0;30;128106_2
inf124869;.;;22/07/2022;21/07/2022;crduna;0;6;128106_1
inf124868;.;;22/07/2022;21/07/2022;crduna;0;1;128042_1
inf124867;.;;22/07/2022;21/07/2022;crduna;0;100;128075_2
inf124877;.;;22/07/2022;21/07/2022;crduna;0;30;128074_2
inf126878;.;;08/08/2022;08/08/2022;crduna;0;10;128282_8
inf126877;.;;08/08/2022;08/08/2022;crduna;0;10;128282_6
inf126876;.;;08/08/2022;08/08/2022;crduna;0;20;128282_4
inf126875;.;;08/08/2022;08/08/2022;crduna;0;40;128282_3
inf126879;.;;08/08/2022;08/08/2022;crduna;0;1;128282_9
inf126885;.;;08/08/2022;08/08/2022;crduna;0;20;128282_15
inf126884;.;;08/08/2022;08/08/2022;crduna;0;3;128282_14
inf126880;.;;08/08/2022;08/08/2022;crduna;0;1;128282_10
inf126881;.;;08/08/2022;08/08/2022;crduna;0;1;128282_11
inf126882;.;;08/08/2022;08/08/2022;crduna;0;5;128282_12
inf126888;.;;08/08/2022;08/08/2022;crduna;0;4;128215_2
inf126886;.;;08/08/2022;08/08/2022;crduna;0;10;128282_16
inf126889;.;;08/08/2022;08/08/2022;crduna;0;50;128326_1
inf126883;.;;08/08/2022;08/08/2022;crduna;0;3;128282_13
inf128324;.;;18/08/2022;11/08/2022;crduna;0;10;128435_2
inf128328;.;;18/08/2022;11/08/2022;crduna;0;5;128282_7
inf128325;.;;18/08/2022;11/08/2022;crduna;0;6;128282_1
inf128327;.;;18/08/2022;11/08/2022;crduna;0;10;128282_5
inf128326;.;;18/08/2022;11/08/2022;crduna;0;6;128282_2
inf128323;.;;18/08/2022;11/08/2022;crduna;0;12;128435_1
inf128322;.;;18/08/2022;11/08/2022;crduna;0;8;128493_1
inf128321;.;;18/08/2022;11/08/2022;crduna;0;100;128493_2
inf128472;.;;19/08/2022;19/08/2022;fball;0;10;128640_1
inf128473;.;;19/08/2022;19/08/2022;fball;0;10;128640_2
inf128475;.;;19/08/2022;19/08/2022;fball;0;10;126843_1
inf131621;.;;12/09/2022;09/09/2022;rmoreno;0;20;128914_5
inf133700;.;;22/09/2022;22/09/2022;crduna;0;10;126843_2
inf131623;.;;12/09/2022;09/09/2022;rmoreno;0;50;128315_1
inf131620;.;;12/09/2022;09/09/2022;rmoreno;0;200;128975_1
inf133699;.;;22/09/2022;22/09/2022;crduna;0;-10;126843_1
inf131622;.;;12/09/2022;09/09/2022;rmoreno;0;20;128914_6
inf130893;.;;06/09/2022;05/09/2022;rmoreno;0;2;128780_1
inf130894;.;;06/09/2022;05/09/2022;rmoreno;0;1;125481_5
inf130895;.;;06/09/2022;05/09/2022;rmoreno;0;17;128638_1
inf130897;.;;06/09/2022;05/09/2022;rmoreno;0;6;128215_1
inf130915;.;;06/09/2022;05/09/2022;rmoreno;0;14;128914_1
inf130909;.;;06/09/2022;05/09/2022;rmoreno;0;100;128914_3
inf130911;.;;06/09/2022;05/09/2022;rmoreno;0;30;128914_4
inf135671;.;;11/10/2022;11/10/2022;rmoreno;0;3;129267_1
inf135677;.;;11/10/2022;11/10/2022;rmoreno;0;12;129264_1
inf135685;.;;11/10/2022;11/10/2022;rmoreno;0;1;129390_1
inf135686;.;;11/10/2022;11/10/2022;rmoreno;0;1;129390_2
inf135687;.;;11/10/2022;11/10/2022;rmoreno;0;30;129060_1
inf135688;.;;11/10/2022;11/10/2022;rmoreno;0;12;129060_2
inf135691;.;;11/10/2022;11/10/2022;rmoreno;0;24;128515_1
inf135692;.;;11/10/2022;11/10/2022;rmoreno;0;10;126843_1
inf137741;.;;25/10/2022;24/10/2022;crduna;0;10;129683_1
inf137742;.;;25/10/2022;24/10/2022;crduna;0;10;129526_1
inf137743;.;;25/10/2022;24/10/2022;crduna;0;2;129526_2
inf137744;.;;25/10/2022;24/10/2022;crduna;0;20;129526_3
inf137745;.;;25/10/2022;24/10/2022;crduna;0;10;129526_4
inf137746;.;;25/10/2022;24/10/2022;crduna;0;10;129526_5
inf137747;.;;25/10/2022;24/10/2022;crduna;0;5;129526_6
inf137748;.;;25/10/2022;24/10/2022;crduna;0;5;129526_7
inf137749;.;;25/10/2022;24/10/2022;crduna;0;10;129526_8
inf137750;.;;25/10/2022;24/10/2022;crduna;0;10;129526_9
inf137752;.;;25/10/2022;24/10/2022;crduna;0;18;129530_1
inf137753;.;;25/10/2022;24/10/2022;crduna;0;10;129535_2
inf138560;.;;31/10/2022;28/10/2022;rmoreno;0;10;128914_1
inf138562;.;;31/10/2022;28/10/2022;rmoreno;0;200;128914_2
inf138565;.;;31/10/2022;28/10/2022;rmoreno;0;2;129535_1
inf140557;.;;14/11/2022;11/11/2022;rmoreno;0;8;129778_9
inf145561;.;;20/12/2022;20/12/2022;fball;0;100;130551_4
inf140558;.;;14/11/2022;11/11/2022;rmoreno;0;4;129778_10
inf145562;.;;20/12/2022;20/12/2022;fball;0;1;130551_5
inf140556;.;;14/11/2022;11/11/2022;rmoreno;0;3;129778_8
inf145558;.;;20/12/2022;20/12/2022;fball;0;10;130447_5
inf140555;.;;14/11/2022;11/11/2022;rmoreno;0;3;129778_7
inf145565;.;;20/12/2022;20/12/2022;fball;0;200;130551_9
inf140552;.;;14/11/2022;11/11/2022;rmoreno;0;1;129778_3
inf145584;.;;20/12/2022;20/12/2022;fball;0;4;130179_3
inf140553;.;;14/11/2022;11/11/2022;rmoreno;0;50;129778_4
inf145583;.;;20/12/2022;20/12/2022;fball;0;6;130179_2
inf140554;.;;14/11/2022;11/11/2022;rmoreno;0;10;129778_5
inf145582;.;;20/12/2022;20/12/2022;fball;0;25;130179_1
inf140561;.;;14/11/2022;11/11/2022;rmoreno;0;6;129778_13
inf145581;.;;20/12/2022;20/12/2022;fball;0;6;130551_27
inf140551;.;;14/11/2022;11/11/2022;rmoreno;0;1;129778_2
inf145579;.;;20/12/2022;20/12/2022;fball;0;6;130551_26
inf140550;.;;14/11/2022;11/11/2022;rmoreno;0;1;129778_1
inf145575;.;;20/12/2022;20/12/2022;fball;0;16;130551_24
inf140545;.;;14/11/2022;11/11/2022;rmoreno;0;15;129803_1
inf145574;.;;20/12/2022;20/12/2022;fball;0;10;130551_23
inf140559;.;;14/11/2022;11/11/2022;rmoreno;0;2;129778_11
inf145573;.;;20/12/2022;20/12/2022;fball;0;8;130551_22
inf140560;.;;14/11/2022;11/11/2022;rmoreno;0;2;129778_12
inf145572;.;;20/12/2022;20/12/2022;fball;0;8;130551_21
inf140544;.;;14/11/2022;11/11/2022;rmoreno;0;17;129900_1
inf145570;.;;20/12/2022;20/12/2022;fball;0;8;130551_18
inf145571;.;;20/12/2022;20/12/2022;fball;0;16;130551_20
inf145548;.;;20/12/2022;20/12/2022;fball;0;2;130573_1
inf145549;.;;20/12/2022;20/12/2022;fball;0;1;130434_1
inf145550;.;;20/12/2022;20/12/2022;fball;0;1;130198_1
inf145551;.;;20/12/2022;20/12/2022;fball;0;1;130198_2
inf145552;.;;20/12/2022;20/12/2022;fball;0;1;130198_3
inf145553;.;;20/12/2022;20/12/2022;fball;0;2;130198_4
inf145554;.;;20/12/2022;20/12/2022;fball;0;30;130447_1
inf145555;.;;20/12/2022;20/12/2022;fball;0;4;130447_2
inf145556;.;;20/12/2022;20/12/2022;fball;0;10;130447_3
inf145557;.;;20/12/2022;20/12/2022;fball;0;2;130447_4
inf145566;.;;20/12/2022;20/12/2022;fball;0;3;130551_10
inf145560;.;;20/12/2022;20/12/2022;fball;0;50;130551_3
inf145567;.;;20/12/2022;20/12/2022;fball;0;100;130551_15
inf145568;.;;20/12/2022;20/12/2022;fball;0;16;130551_16
inf145563;.;;20/12/2022;20/12/2022;fball;0;4;130551_6
inf145585;.;;20/12/2022;20/12/2022;fball;0;12;130179_4
inf145564;.;;20/12/2022;20/12/2022;fball;0;10;130551_8
inf145569;.;;20/12/2022;20/12/2022;fball;0;3;130551_17
inf142421;.;;28/11/2022;28/11/2022;rmoreno;0;2;129778_6
inf142422;.;;28/11/2022;28/11/2022;rmoreno;0;2;129778_14
inf142424;.;;28/11/2022;28/11/2022;rmoreno;0;2;129778_15
inf142425;.;;28/11/2022;28/11/2022;rmoreno;0;12;130240_1
inf115341;.;;11/05/2022;11/05/2022;crduna;0;4;126634_1
inf115342;.;;11/05/2022;11/05/2022;crduna;0;1;126778_1
inf104820;.;;09/02/2022;09/02/2022;mcruz;0;63;122892_3
inf104823;.;;09/02/2022;09/02/2022;mcruz;0;1;124022_1
inf104819;.;;09/02/2022;09/02/2022;mcruz;0;188;122892_2
inf104821;.;;09/02/2022;09/02/2022;mcruz;0;306;122892_4
inf104822;.;;09/02/2022;09/02/2022;mcruz;0;156;122892_5
inf104818;.;;09/02/2022;09/02/2022;mcruz;0;220;122892_1
inf104825;.;;09/02/2022;09/02/2022;mcruz;0;1;120896_1
inf124456;.;;20/07/2022;19/07/2022;crduna;0;67;127304_2
inf124455;.;;20/07/2022;19/07/2022;crduna;0;132;127304_1
inf124458;.;;20/07/2022;19/07/2022;crduna;0;366;127303_2
inf124457;.;;20/07/2022;19/07/2022;crduna;0;634;127303_1
inf105608;.;;17/02/2022;17/02/2022;crduna;0;1;124493_1
inf124150;.;;18/07/2022;18/07/2022;msiam;0;1;127776_1
inf141135;.;;17/11/2022;15/11/2022;rmoreno;0;1;130022_1
inf104680;LP00102;22LP0424;08/02/2022;08/02/2022;crduna;1;5;124174_2
inf104681;LP00103;;08/02/2022;08/02/2022;crduna;1;8;124174_4
inf104682;LP00100;;08/02/2022;08/02/2022;crduna;1;12;124174_1
inf104683;LP00102;22LP0425;08/02/2022;08/02/2022;crduna;2;20;124174_3
inf104684;LP00103;;08/02/2022;08/02/2022;crduna;2;20;124174_5
inf104685;LP00102;22LP0426;08/02/2022;08/02/2022;crduna;1;5;123296_8
inf104686;LP00104;22LP0427;08/02/2022;08/02/2022;crduna;3;30;124174_6
inf104687;LP00103;;08/02/2022;08/02/2022;crduna;3;30;124174_7
inf104688;LP00109;;08/02/2022;08/02/2022;crduna;5;30;124174_8
inf109088;LP00100;;22/03/2022;21/03/2022;crduna;1;1;124174_1
inf109087;LP04065;;22/03/2022;21/03/2022;crduna;1;2;124532_2
inf109542;LP00098;;28/03/2022;28/03/2022;mcruz;2;17;123296_2
inf109795;LP00098;;30/03/2022;30/03/2022;crduna;1;3;123296_2
inf109798;LP00061;;30/03/2022;30/03/2022;crduna;2;30;125888_2
inf109800;LP00044;;30/03/2022;30/03/2022;crduna;1;6;125888_3
inf109804;.;;30/03/2022;30/03/2022;crduna;0;8;125889_3
inf109802;.;;30/03/2022;30/03/2022;crduna;0;6;125889_2
inf109801;.;;30/03/2022;30/03/2022;crduna;0;10;125889_1
inf109797;LP02300;;30/03/2022;30/03/2022;crduna;2;30;125888_1
inf110946;LP00102;22LP0445;06/04/2022;01/04/2022;crduna;2;20;125910_4
inf110945;.;;06/04/2022;01/04/2022;crduna;0;2;125889_3
inf110943;3660;;06/04/2022;01/04/2022;crduna;3;30;125883_3
inf110942;LP00115;22LP0444;06/04/2022;01/04/2022;crduna;10;250;125883_2
inf110939;LP00114;22LP0443;06/04/2022;01/04/2022;crduna;25;250;125883_1
inf110947;LP00106;22LP0446;06/04/2022;01/04/2022;crduna;1;20;125910_6
inf110949;LP00098;;06/04/2022;01/04/2022;crduna;2;18;123296_3
inf111007;LP00098;;06/04/2022;06/04/2022;mcruz;1;2;123296_3
inf112034;LP00101;;13/04/2022;12/04/2022;crduna;3;30;125910_3
inf112035;LP00102;22LP0448;13/04/2022;12/04/2022;crduna;2;20;125910_5
inf112033;LP00100;;13/04/2022;12/04/2022;crduna;3;30;125910_2
inf112032;LP00099;;13/04/2022;12/04/2022;crduna;5;50;125910_1
inf115861;.;;14/05/2022;13/05/2022;crduna;0;2;126106_1
inf118657;LP02225;;07/06/2022;03/06/2022;crduna;15;170;127096_1
inf120510;LP00107;;23/06/2022;21/06/2022;crduna;5;27;127300_1
inf120508;.;;23/06/2022;21/06/2022;crduna;0;30;127388_2
inf120511;LP03400;;23/06/2022;21/06/2022;crduna;1;50;127300_2
inf120505;LP00061;;23/06/2022;21/06/2022;crduna;1;20;127432_1
inf120507;.;;23/06/2022;21/06/2022;crduna;0;4;127388_1
inf120506;LP00066;;23/06/2022;21/06/2022;crduna;1;12;127432_2
inf121941;885;;04/07/2022;29/06/2022;crduna;1;12;127548_2
inf121940;LP00066;;04/07/2022;29/06/2022;crduna;1;17;127548_1
inf121944;LP00107;;04/07/2022;29/06/2022;crduna;5;23;127300_1
inf121942;LP01745;;04/07/2022;29/06/2022;crduna;1;24;127548_3
inf123939;LP00066;;15/07/2022;15/07/2022;msiam;1;7;127548_1
inf126926;LP00016;;08/08/2022;08/08/2022;fball;1;5;128352_1
inf130036;LP00113;;31/08/2022;30/08/2022;rmoreno;1;29;128374_1
inf130047;LP01740;;31/08/2022;30/08/2022;rmoreno;1;12;128536_3
inf130043;LP06425;;31/08/2022;30/08/2022;rmoreno;3;200;128374_3
inf130045;LP03441;;31/08/2022;30/08/2022;rmoreno;0;2;128536_4
inf130046;.;;31/08/2022;30/08/2022;rmoreno;0;6;128536_1
inf130054;LP05214;;31/08/2022;31/08/2022;crduna;46;92;128374_2
inf130055;LP00113;;31/08/2022;31/08/2022;crduna;4;71;128374_1
inf136475;LP00098;;17/10/2022;14/10/2022;crduna;1;16;129510_1
inf136476;LP00099;;17/10/2022;14/10/2022;crduna;1;10;129510_2
inf136477;LP00103;;17/10/2022;14/10/2022;crduna;1;4;129510_4
inf136478;LP01431;;17/10/2022;14/10/2022;crduna;1;50;129510_6
inf138290;LP00066;;27/10/2022;25/10/2022;crduna;4;46;129588_1
inf138293;LP01740;;27/10/2022;25/10/2022;crduna;1;12;129588_2
inf138294;LP01745;;27/10/2022;25/10/2022;crduna;1;12;129588_3
inf138295;LP03400;;27/10/2022;25/10/2022;crduna;1;20;129588_5
inf139084;.;;02/11/2022;01/11/2022;rmoreno;0;40;129656_1
inf139053;LP00104;22LP0478;02/11/2022;01/11/2022;rmoreno;2;20;129510_5
inf139055;LP06425;;02/11/2022;01/11/2022;rmoreno;3;200;129510_7
inf139051;LP00103;;02/11/2022;01/11/2022;rmoreno;4;36;129510_4
inf139050;LP00102;22LP0477;02/11/2022;01/11/2022;rmoreno;3;30;129510_3
inf140786;LP06425;;15/11/2022;14/11/2022;rmoreno;1;10;129588_4
inf140785;LP00066;;15/11/2022;14/11/2022;rmoreno;3;25;129588_1
inf140778;LP00066;;15/11/2022;14/11/2022;rmoreno;1;1;129588_1
inf140777;LP00066;;15/11/2022;14/11/2022;rmoreno;2;24;129698_1
inf144445;.;;14/12/2022;14/12/2022;fball;0;50;129486_8
inf144446;.;;14/12/2022;14/12/2022;fball;0;200;129486_9
inf144438;.;;14/12/2022;14/12/2022;fball;0;1000;129486_1
inf144439;.;;14/12/2022;14/12/2022;fball;0;300;129486_2
inf144440;.;;14/12/2022;14/12/2022;fball;0;100;129486_3
inf144442;.;;14/12/2022;14/12/2022;fball;0;50;129486_5
inf144441;.;;14/12/2022;14/12/2022;fball;0;100;129486_4
inf144444;.;;14/12/2022;14/12/2022;fball;0;200;129486_7
inf144447;.;;14/12/2022;14/12/2022;fball;0;100;129486_10
inf144448;.;;14/12/2022;14/12/2022;fball;0;100;129486_11
inf144443;.;;14/12/2022;14/12/2022;fball;0;100;129486_6
inf101843;.;;13/01/2022;10/01/2022;hmunoz;0;2;124849_2
inf101842;.;;13/01/2022;10/01/2022;hmunoz;0;11;124849_1
inf101840;.;;13/01/2022;10/01/2022;hmunoz;0;10;124343_12
inf101839;.;;13/01/2022;10/01/2022;hmunoz;0;2;124343_11
inf101838;.;;13/01/2022;10/01/2022;hmunoz;0;6;124343_10
inf101837;.;;13/01/2022;10/01/2022;hmunoz;0;10;124343_9
inf101836;.;;13/01/2022;10/01/2022;hmunoz;0;10;124343_8
inf101835;.;;13/01/2022;10/01/2022;hmunoz;0;6;124343_7
inf101834;.;;13/01/2022;10/01/2022;hmunoz;0;10;124343_6
inf101833;.;;13/01/2022;10/01/2022;hmunoz;0;10;124343_5
inf101832;.;;13/01/2022;10/01/2022;hmunoz;0;4;124343_4
inf101831;.;;13/01/2022;10/01/2022;hmunoz;0;10;124343_3
inf101830;.;;13/01/2022;10/01/2022;hmunoz;0;10;124343_2
inf101829;.;;13/01/2022;10/01/2022;hmunoz;0;10;124343_1
inf101844;.;;13/01/2022;10/01/2022;hmunoz;0;3;124849_3
inf101847;.;;13/01/2022;10/01/2022;hmunoz;0;4;124651_4
inf101848;.;;13/01/2022;10/01/2022;hmunoz;0;1;124651_5
inf101849;.;;13/01/2022;10/01/2022;hmunoz;0;1;124651_6
inf101850;.;;13/01/2022;10/01/2022;hmunoz;0;12;124651_1
inf101851;.;;13/01/2022;10/01/2022;hmunoz;0;8;124651_2
inf101858;.;;13/01/2022;10/01/2022;hmunoz;0;10;124638_1
inf101860;.;;13/01/2022;10/01/2022;hmunoz;0;5;124079_1
inf101861;.;;13/01/2022;10/01/2022;hmunoz;0;10;124698_1
inf101925;.;;13/01/2022;10/01/2022;hmunoz;0;10;124455_1
inf104599;.;;07/02/2022;07/02/2022;mcruz;0;190;124591_1
inf104600;.;;07/02/2022;07/02/2022;mcruz;0;110;124591_2
inf104601;.;;07/02/2022;07/02/2022;mcruz;0;10;124651_3
inf104598;.;;07/02/2022;07/02/2022;mcruz;0;100;125030_2
inf104597;.;;07/02/2022;07/02/2022;mcruz;0;300;125030_1
inf104596;.;;07/02/2022;07/02/2022;mcruz;0;4;124977_4
inf104595;.;;07/02/2022;07/02/2022;mcruz;0;2;124977_3
inf104594;.;;07/02/2022;07/02/2022;mcruz;0;2;124977_2
inf104593;.;;07/02/2022;07/02/2022;mcruz;0;2;124977_1
inf104592;.;;07/02/2022;07/02/2022;mcruz;0;5;124389_4
inf104591;.;;07/02/2022;07/02/2022;mcruz;0;50;123538_2
inf104590;.;;07/02/2022;07/02/2022;mcruz;0;1;124003_2
