Informe;IDOrden;Codigo de Producto;Descripcion;Lote;Fecha Informe;Fecha Recibido;Usuario;Cant Bultos;Cantidad Recibida;TiPo Compra;IDAlmacen;almacen;IDProveedor;proveedor;tipo material
inf114376;126391_6;.;VARILLA ROSCADA;;04/05/2022;02/05/2022;crduna;0;4;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf117543;126439_6;.;TUERCA ACERO INOXIDABLE;;31/05/2022;09/05/2022;crduna;0;80;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf115013;126707_3;.;Grasa de litio blanca;;09/05/2022;09/05/2022;crduna;0;4;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf115014;126439_5;.;TORNILLO;;09/05/2022;09/05/2022;crduna;0;80;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf115010;126730_1;.;Candados;;09/05/2022;09/05/2022;crduna;0;4;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf115011;126707_1;.;Lubricante multiuso W80;;09/05/2022;09/05/2022;crduna;0;10;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf115012;126707_2;.;Limpia motores W80;;09/05/2022;09/05/2022;crduna;0;4;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf115867;126702_6;.;Cepillo de acero;;14/05/2022;13/05/2022;crduna;0;3;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf115863;126702_2;.;disco de corte 114;;14/05/2022;13/05/2022;crduna;0;25;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf115870;126868_1;.;VALVULA ESFERICA;;14/05/2022;13/05/2022;crduna;0;1;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf115871;126868_2;.;CODO;;14/05/2022;13/05/2022;crduna;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf115868;126702_7;.;Regla Pie Metalico;;14/05/2022;13/05/2022;crduna;0;1;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf115866;126702_5;.;disco flap 115 x 22.23;;14/05/2022;13/05/2022;crduna;0;10;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf115862;126702_1;.;Pinza Porta electrodo;;14/05/2022;13/05/2022;crduna;0;1;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf115864;126702_3;.;disco desbaste  114;;14/05/2022;13/05/2022;crduna;0;10;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf115865;126702_4;.;disco sensitiva 350;;14/05/2022;13/05/2022;crduna;0;8;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf115869;126702_8;.;Escuadra Carpintero;;14/05/2022;13/05/2022;crduna;0;1;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf115872;126868_3;.;ENTREROSCA;;14/05/2022;13/05/2022;crduna;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf119420;127402_1;.;LLAVE TERMOMAGNETICA;;13/06/2022;10/06/2022;crduna;0;10;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf119421;127402_2;.;LLAVE TERMOMAGNETICA;;13/06/2022;10/06/2022;crduna;0;5;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf119422;126439_2;.;JUNTA DE EXPANSION;;13/06/2022;10/06/2022;crduna;0;4;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf120964;127539_4;.;PINZA DE FUERZA;;27/06/2022;27/06/2022;msiam;0;1;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf120963;127539_5;.;REGLA METALICA;;27/06/2022;27/06/2022;msiam;0;1;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf120960;127539_2;.;LLAVE FRANCESA;;27/06/2022;27/06/2022;msiam;0;1;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf120961;127539_3;.;JUEGO;;27/06/2022;27/06/2022;msiam;0;1;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf120959;127539_1;.;LLAVE FRANCESA;;27/06/2022;27/06/2022;msiam;0;1;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf128305;128339_2;.;GAS BUTANO;;18/08/2022;12/08/2022;crduna;0;4;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf128304;128339_1;.;ENCENDEDOR;;18/08/2022;12/08/2022;crduna;0;8;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf138124;129646_1;.;REPUESTOS FV;;27/10/2022;27/10/2022;fball;0;15;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf138567;129682_1;.;HOJA DE SIERRA;;31/10/2022;28/10/2022;rmoreno;0;20;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf138568;129682_2;.;HOJA DE SIERRA;;31/10/2022;28/10/2022;rmoreno;0;20;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf138569;129682_3;.;POXIMIX PARA EXTERIORES;;31/10/2022;28/10/2022;rmoreno;0;24;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf138621;129682_4;.;POXIMIX PARA EXTERIORES;;31/10/2022;28/10/2022;rmoreno;0;10;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf138622;129682_5;.;POXIMIX PARA INTERIOR;;31/10/2022;28/10/2022;rmoreno;0;24;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140510;129861_16;.;Pinza bahco;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140512;129861_15;.;Desoldador;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140513;129861_21;.;Llave Francesa;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140508;129861_14;.;Caja porta herramientas;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140509;129861_20;.;Destornillador  Bosch;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140516;129861_19;.;Pinza bahco;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140517;129861_18;.;Pinza bahco;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140518;129861_22;.;Pinza Terminales;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140521;129861_3;.;Destornillador Bahco;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140522;129861_23;.;Cutter stanley;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140524;129861_1;.;Destornillador Bahco;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140525;129861_2;.;Destornillador Bahco;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140526;129861_4;.;Destornillador Bahco;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140515;129861_17;.;Pinza bahco;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140528;129861_8;.;Llave Bahco;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140529;129861_9;.;Llave Bahco;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140530;129861_10;.;Llave Bahco;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140536;129861_6;.;Llave Bahco;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140533;129861_12;.;Llave Bahco;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140534;129861_13;.;Llave Bahco;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140535;129861_5;.;Llave Bahco;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140537;129861_7;.;Llave Bahco;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140532;129861_11;.;Llave Bahco;;14/11/2022;11/11/2022;rmoreno;0;2;M;2;Argentina;425;O DAMIAN R Y RUSSO LEON;NP
inf140611;129881_7;.;TUERCA;;14/11/2022;14/11/2022;rmoreno;0;12;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf140614;129881_3;.;DISCO FLAP;;14/11/2022;14/11/2022;rmoreno;0;6;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf140615;129881_1;.;ELECTRODO CONARCO;;14/11/2022;14/11/2022;rmoreno;0;2;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf140609;129881_8;.;ARANDELAS;;14/11/2022;14/11/2022;rmoreno;0;12;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf140613;129881_2;.;DISCO DE CORTE;;14/11/2022;14/11/2022;rmoreno;0;1;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf140612;129881_6;.;VARILLA ROSCADA;;14/11/2022;14/11/2022;rmoreno;0;3;M;1;Uruguay;425;O DAMIAN R Y RUSSO LEON;NP
inf111455;125329_2;2175;HOJA MEMBRETADA VERTICALE;;09/04/2022;08/04/2022;crduna;10;5000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;MP
inf111467;125568_1;IM0028;ROT ENVIO CADENA DE FRIO;;09/04/2022;08/04/2022;crduna;3;2600;P;1;Uruguay;426;ERES GRAFICOS IMPREX SRL;NP
inf111464;125332_4;IM3611;ROT-IDENTIFICACION PAPEL;;09/04/2022;08/04/2022;crduna;2;4000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf111463;125332_3;IM3607;ROT-PARA LIMPIAR 4 X 8 CM;;09/04/2022;08/04/2022;crduna;2;3000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf111462;125332_2;IM3607;ROT-PARA LIMPIAR 4 X 8 CM;;09/04/2022;08/04/2022;crduna;1;3000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf111461;125332_1;IM3607;ROT-PARA LIMPIAR 4 X 8 CM;;09/04/2022;08/04/2022;crduna;1;3000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf111460;125330_1;IM3593;VALE INTERNO;;09/04/2022;08/04/2022;crduna;1;30;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf111459;125329_6;IM0018;ROT PS PLANCHA X 24 UN 2X;;09/04/2022;08/04/2022;crduna;3;5000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf111458;125329_5;IM0018;ROT PS PLANCHA X 24 UN 2X;;09/04/2022;08/04/2022;crduna;3;5000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf111457;125329_4;IM0018;ROT PS PLANCHA X 24 UN 2X;;09/04/2022;08/04/2022;crduna;3;5000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf111465;125332_5;IM3611;ROT-IDENTIFICACION PAPEL;;09/04/2022;08/04/2022;crduna;2;4000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf111466;125332_6;IM3611;ROT-IDENTIFICACION PAPEL;;09/04/2022;08/04/2022;crduna;3;4000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf111456;125329_3;2175;HOJA MEMBRETADA VERTICALE;;09/04/2022;08/04/2022;crduna;10;5000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;MP
inf111454;125329_1;2175;HOJA MEMBRETADA VERTICALE;;09/04/2022;08/04/2022;crduna;10;5000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;MP
inf113564;126358_1;.;FOLLETOS GMP;;29/04/2022;25/04/2022;crduna;0;250;M;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123224;127166_18;IM3602;ROT-LIMPIO 4 X 8 CM FDO V;;12/07/2022;08/07/2022;crduna;1;6000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123227;127166_21;IM3607;ROT-PARA LIMPIAR 4 X 8 CM;;12/07/2022;08/07/2022;crduna;1;4000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123221;127166_16;IM3602;ROT-LIMPIO 4 X 8 CM FDO V;;12/07/2022;08/07/2022;crduna;1;6000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123215;127166_10;IM0003;ROT-MATERIAL MUESTREADO C;;12/07/2022;08/07/2022;crduna;1;3000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123213;127166_9;IM0001;ROT-LOTE A CONTROLAR CART;;12/07/2022;08/07/2022;crduna;1;1000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123211;127166_8;IM0001;ROT-LOTE A CONTROLAR CART;;12/07/2022;08/07/2022;crduna;1;1000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123210;127166_7;IM0001;ROT-LOTE A CONTROLAR CART;;12/07/2022;08/07/2022;crduna;1;1000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123209;127166_6;3428;ROT SUCIO/LIMPIO EQUIPO M;;12/07/2022;08/07/2022;crduna;2;2000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;ME
inf123207;127166_5;3428;ROT SUCIO/LIMPIO EQUIPO M;;12/07/2022;08/07/2022;crduna;2;2000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;ME
inf123206;127166_4;3428;ROT SUCIO/LIMPIO EQUIPO M;;12/07/2022;08/07/2022;crduna;3;3000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;ME
inf123204;127166_3;3427;ROT SUCIO/LIMPIO/ EN PROC;;12/07/2022;08/07/2022;crduna;3;3000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;ME
inf123203;127166_2;3427;ROT SUCIO/LIMPIO/ EN PROC;;12/07/2022;08/07/2022;crduna;3;3000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;ME
inf123201;127166_1;3427;ROT SUCIO/LIMPIO/ EN PROC;;12/07/2022;08/07/2022;crduna;3;3000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;ME
inf123233;127166_24;IM3611;ROT-IDENTIFICACION PAPEL;;12/07/2022;08/07/2022;crduna;2;4000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123222;127166_17;IM3602;ROT-LIMPIO 4 X 8 CM FDO V;;12/07/2022;08/07/2022;crduna;1;6000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123216;127166_11;IM0003;ROT-MATERIAL MUESTREADO C;;12/07/2022;08/07/2022;crduna;1;3000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123219;127166_14;IM0018;ROT PS PLANCHA X 24 UN 2X;;12/07/2022;08/07/2022;crduna;3;5000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123218;127166_13;IM0018;ROT PS PLANCHA X 24 UN 2X;;12/07/2022;08/07/2022;crduna;3;5000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123232;127166_23;IM3611;ROT-IDENTIFICACION PAPEL;;12/07/2022;08/07/2022;crduna;2;4000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123217;127166_12;IM0003;ROT-MATERIAL MUESTREADO C;;12/07/2022;08/07/2022;crduna;1;3000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123008;127106_1;IM0045;ROTULO PLACA STICKER TAMA;;08/07/2022;08/07/2022;msiam;2;750;P;1;Uruguay;426;ERES GRAFICOS IMPREX SRL;NP
inf123230;127166_22;IM3611;ROT-IDENTIFICACION PAPEL;;12/07/2022;08/07/2022;crduna;2;4000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123220;127166_15;IM0018;ROT PS PLANCHA X 24 UN 2X;;12/07/2022;08/07/2022;crduna;3;5000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123225;127166_19;IM3607;ROT-PARA LIMPIAR 4 X 8 CM;;12/07/2022;08/07/2022;crduna;1;4000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf123226;127166_20;IM3607;ROT-PARA LIMPIAR 4 X 8 CM;;12/07/2022;08/07/2022;crduna;1;4000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf125802;128234_1;.;FOLLETO GMP;;01/08/2022;01/08/2022;fball;0;100;M;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf126866;128234_1;.;FOLLETO GMP;;08/08/2022;05/08/2022;crduna;0;650;M;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf131074;128672_10;IM3607;ROT-PARA LIMPIAR 4 X 8 CM;;07/09/2022;06/09/2022;rmoreno;1;6000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf131258;128672_7;3428;ROT SUCIO/LIMPIO EQUIPO M;;08/09/2022;08/09/2022;crduna;5;8000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;ME
inf131082;128672_2;2175;HOJA MEMBRETADA VERTICALE;;07/09/2022;07/09/2022;rmoreno;10;5000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;MP
inf131076;128672_1;2175;HOJA MEMBRETADA VERTICALE;;07/09/2022;06/09/2022;rmoreno;10;5000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;MP
inf131089;128672_6;3428;ROT SUCIO/LIMPIO EQUIPO M;;07/09/2022;07/09/2022;rmoreno;2;4000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;ME
inf131073;128672_9;IM0002;ROT-LOTE CONTROLADO AUTOA;;07/09/2022;06/09/2022;rmoreno;1;500;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf131071;128672_8;IM0001;ROT-LOTE A CONTROLAR CART;;07/09/2022;06/09/2022;rmoreno;1;500;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;NP
inf131107;128672_4;3427;ROT SUCIO/LIMPIO/ EN PROC;;07/09/2022;07/09/2022;rmoreno;3;3000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;ME
inf131098;128672_3;2175;HOJA MEMBRETADA VERTICALE;;07/09/2022;07/09/2022;rmoreno;10;5000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;MP
inf131108;128672_5;3427;ROT SUCIO/LIMPIO/ EN PROC;;07/09/2022;07/09/2022;rmoreno;5;6000;P;2;Argentina;426;ERES GRAFICOS IMPREX SRL;ME
inf134799;128726_2;IM0028;ROT ENVIO CADENA DE FRIO;;01/10/2022;01/10/2022;fball;11;11000;P;1;Uruguay;426;ERES GRAFICOS IMPREX SRL;NP
inf134800;128726_3;IM0045;ROTULO PLACA STICKER TAMA;;01/10/2022;01/10/2022;fball;2;800;P;1;Uruguay;426;ERES GRAFICOS IMPREX SRL;NP
inf126135;128005_1;.;Estanterias AI;;02/08/2022;02/08/2022;fball;0;3;M;2;Argentina;427;I ACRINOX SRL;NP
inf110970;125551_1;20280;ALMIDON DE MAIZ;22MP2819;06/04/2022;06/04/2022;crduna;4;100;P;2;Argentina;428;ORACION LODRA SRL;MP
inf128103;126548_1;20280;ALMIDON DE MAIZ;22MP3154;17/08/2022;16/08/2022;crduna;20;500;P;2;Argentina;428;ORACION LODRA SRL;MP
inf136103;128793_1;20060;ACIDO CITRICO ANHIDRO;22MP3305;13/10/2022;12/10/2022;crduna;216;5400;P;2;Argentina;428;ORACION LODRA SRL;MP
inf142460;127255_1;20280;ALMIDON DE MAIZ;22MP3477;28/11/2022;28/11/2022;crduna;46;1150;P;2;Argentina;428;ORACION LODRA SRL;MP
inf139937;127255_1;20280;ALMIDON DE MAIZ;22MP3391;08/11/2022;08/11/2022;crduna;49;1225;P;2;Argentina;428;ORACION LODRA SRL;MP
inf135531;126508_1;6115;CARDIO LIBRO CARDIO METAB;;06/10/2022;06/10/2022;rmoreno;1;5111;P;1;Uruguay;429;ARMA EDITORA SRL;GR
inf116438;124740_1;.;CAJA;;19/05/2022;19/05/2022;crduna;0;6;M;2;Argentina;430;GENIA SOCIEDAD LEY19550;NP
inf116439;124740_2;.;caja con tapa para pesa;;19/05/2022;19/05/2022;crduna;0;1;M;2;Argentina;430;GENIA SOCIEDAD LEY19550;NP
inf105181;124741_1;449;PALLET MADERA TRATADA;;14/02/2022;14/02/2022;crduna;40;500;P;1;Uruguay;431;LEN DANIEL GUSTAVO;ME
inf106571;124741_1;449;PALLET MADERA TRATADA;;25/02/2022;25/02/2022;mcruz;12;175;P;1;Uruguay;431;LEN DANIEL GUSTAVO;ME
inf107419;124741_1;449;PALLET MADERA TRATADA;;08/03/2022;08/03/2022;mcruz;2;25;P;1;Uruguay;431;LEN DANIEL GUSTAVO;ME
inf116573;126167_1;449;PALLET MADERA TRATADA;;20/05/2022;20/05/2022;crduna;8;200;P;1;Uruguay;431;LEN DANIEL GUSTAVO;ME
inf117079;126167_1;449;PALLET MADERA TRATADA;;26/05/2022;26/05/2022;crduna;14;200;P;1;Uruguay;431;LEN DANIEL GUSTAVO;ME
inf117259;126167_1;449;PALLET MADERA TRATADA;;27/05/2022;27/05/2022;crduna;14;200;P;1;Uruguay;431;LEN DANIEL GUSTAVO;ME
inf117666;126167_1;449;PALLET MADERA TRATADA;;31/05/2022;31/05/2022;crduna;12;200;P;1;Uruguay;431;LEN DANIEL GUSTAVO;ME
inf118459;126167_1;449;PALLET MADERA TRATADA;;06/06/2022;06/06/2022;crduna;14;200;P;1;Uruguay;431;LEN DANIEL GUSTAVO;ME
inf118783;126167_1;449;PALLET MADERA TRATADA;;08/06/2022;08/06/2022;crduna;14;200;P;1;Uruguay;431;LEN DANIEL GUSTAVO;ME
inf119459;126167_1;449;PALLET MADERA TRATADA;;13/06/2022;13/06/2022;crduna;7;100;P;1;Uruguay;431;LEN DANIEL GUSTAVO;ME
inf120422;126294_1;449;PALLET MADERA TRATADA;;22/06/2022;22/06/2022;crduna;14;200;P;1;Uruguay;431;LEN DANIEL GUSTAVO;ME
inf122118;126294_1;449;PALLET MADERA TRATADA;;04/07/2022;04/07/2022;msiam;14;200;P;1;Uruguay;431;LEN DANIEL GUSTAVO;ME
inf122239;127030_1;449;PALLET MADERA TRATADA;;05/07/2022;05/07/2022;crduna;4;100;P;2;Argentina;431;LEN DANIEL GUSTAVO;ME
inf122238;126294_1;449;PALLET MADERA TRATADA;;05/07/2022;05/07/2022;crduna;7;100;P;1;Uruguay;431;LEN DANIEL GUSTAVO;ME
inf125330;127030_1;449;PALLET MADERA TRATADA;;27/07/2022;27/07/2022;crduna;14;200;P;2;Argentina;431;LEN DANIEL GUSTAVO;ME
inf125910;127030_1;449;PALLET MADERA TRATADA;;01/08/2022;01/08/2022;fball;14;200;P;2;Argentina;431;LEN DANIEL GUSTAVO;ME
inf111663;124952_1;.;Modulo de salida PLC;;11/04/2022;11/04/2022;crduna;0;1;M;2;Argentina;432;LATINA SA;NP
inf104108;125042_2;604649;VILDAGLIPTINA 50 MG COM N;;02/02/2022;02/02/2022;crduna;0;586476;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf104252;125042_1;604664;PARACETAMOL 1 GR COM SP N;;03/02/2022;03/02/2022;crduna;0;987789;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf105858;124665_1;604647;NEBIVOLOL 2.5 mg COM NF N;;18/02/2022;17/02/2022;crduna;0;535794;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf107340;124666_2;604651;ATORVASTATINA 20 MG + EZE;;08/03/2022;08/03/2022;crduna;0;765964;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf107339;124666_1;604651;ATORVASTATINA 20 MG + EZE;;08/03/2022;08/03/2022;crduna;0;751954;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf110793;125308_3;604662;NEBIVOLOL 10 mg COM NF NP;;05/04/2022;05/04/2022;mcruz;0;263402;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf110792;125594_1;604647;NEBIVOLOL 2.5 mg COM NF N;;05/04/2022;05/04/2022;mcruz;0;531433;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf111437;125308_4;604648;NEBIVOLOL 5 mg COM NF NP;;09/04/2022;09/04/2022;crduna;0;523150;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf112609;126099_1;604664;PARACETAMOL 1 GR COM SP N;;20/04/2022;20/04/2022;crduna;0;978513;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf112957;125308_1;604662;NEBIVOLOL 10 mg COM NF NP;;25/04/2022;25/04/2022;crduna;0;261088;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf112950;125308_2;604662;NEBIVOLOL 10 mg COM NF NP;;25/04/2022;25/04/2022;crduna;0;252242;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf115063;125594_2;604662;NEBIVOLOL 10 mg COM NF NP;;09/05/2022;09/05/2022;crduna;0;265373;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf115300;126587_1;604649;VILDAGLIPTINA 50 MG COM N;;11/05/2022;11/05/2022;crduna;0;607500;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf115702;126099_3;604662;NEBIVOLOL 10 mg COM NF NP;;13/05/2022;12/05/2022;crduna;0;273044;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf115703;126099_2;604662;NEBIVOLOL 10 mg COM NF NP;;13/05/2022;12/05/2022;crduna;0;271972;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf115846;125308_5;604648;NEBIVOLOL 5 mg COM NF NP;;14/05/2022;13/05/2022;crduna;0;524806;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf115848;126587_2;604649;VILDAGLIPTINA 50 MG COM N;;14/05/2022;13/05/2022;crduna;0;602621;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf115847;125309_3;604648;NEBIVOLOL 5 mg COM NF NP;;14/05/2022;13/05/2022;crduna;0;545618;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf116490;125309_1;604648;NEBIVOLOL 5 mg COM NF NP;;20/05/2022;19/05/2022;crduna;0;537015;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf116950;125309_2;604648;NEBIVOLOL 5 mg COM NF NP;;26/05/2022;24/05/2022;crduna;0;528754;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
inf118185;126086_2;604674;QUETIAPINA 300 mg COMP RE;;03/06/2022;02/06/2022;crduna;0;132929;S;1;Uruguay;433;LL FARMACEUTICA SRL;GR
